a-profile href,a-profile-avatar,a-profile-name,a-link-normal href,a-icon-alt,a-size-base,a-size-base 2,a-size-mini,a-size-mini href,a-link-normal href 2,a-size-base 3,a-size-base 4,a-button-text href,review-comment-total,a-size-base 5,a-size-base 6,a-size-base href 2,a-size-base 7,a-link-normal href 3,a-declarative,a-lazy-loaded src
https://www.amazon.in/gp/profile/amzn1.account.AFRNNVVEMHJ6NE7P6W5Y6EQS5VSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Zorrogirl,https://www.amazon.in/gp/customer-reviews/R16OATWMYWYI3Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Awesome!,25 May 2016,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"An amazing book at a very good price! This price is lower than what you get even at book exhibitions. And for this price, you get a hard bound book, very good quality, the pages are glossy and have a print background that gives it an antique look.",One person found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR16OATWMYWYI3Q%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DguXncbHuyrFl8QjzEayEQyF4W6smfBIc5DmfzjgAAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=guXncbHuyrFl8QjzEayEQyF4W6smfBIc5DmfzjgAAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R16OATWMYWYI3Q&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AH3GH2TG5CI2LLPG5R53D2H6J7CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/3b15621c-830d-45e4-bc81-a188bddfeb47._CR0,0,439,439_SX48_.jpg"">",Raghunandan Rao,https://www.amazon.in/gp/customer-reviews/R2C6EBS4YZE2AN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,The Power and The Magic of The Secret,1 May 2015,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,You have to read the book. You have to absorb every word. You have to believe in the power of your mind and the power to attract. The book has opened the window of your mind to those powers.I have absorbed each and every word and have practiced the exercises. I have started achieving and attracting what I need. My relations to begin with.The book is nothing short of remarkable. I'd highly recommend viewers to read The Secret and move on the The Power and The Magic.The book is a miracle for those who believe there is no hope. THERE IS HOPE.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2C6EBS4YZE2AN%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgtol42JJfYh%252BLLwXvTRyPEaRVSqFyswMlWzwqZ8AAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gtol42JJfYh%2BLLwXvTRyPEaRVSqFyswMlWzwqZ8AAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2C6EBS4YZE2AN&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AFLADWHS4GVYY7MNO7XOGNNL44QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3BH2W3Y4IXTV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Ineffable book,18 January 2019,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,This is my first book which I have completed first. Totally this book is ineffable so I can't express in words. But you can't strictly follow the contents what the book says because due to your circumstances. My personal opinion you should avoid your comfortable zone and you should keep your surroundings positively as much as possible,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3BH2W3Y4IXTV7%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DggOddTaKEVh7n3%252FEaX4zQPzvtuM80F%252BmlMIJwi0AAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=ggOddTaKEVh7n3%2FEaX4zQPzvtuM80F%2BmlMIJwi0AAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3BH2W3Y4IXTV7&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AE3WNGK2B6O3365HLILIPDOTYDRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Tripti,https://www.amazon.in/gp/customer-reviews/RZXG3NYVSI2YU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Just don't think buy it u will be in love with this book,27 November 2018,Format: Paperback,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1471172392/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,I m just in love with this book it's so so so beautiful I first purchased it on Kindle afterwards I was I was so much in love that I bought it paperback version and this book looks so much beautiful and it is so compact every word written in it will inspire u and help u....,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRZXG3NYVSI2YU%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgi3JUmnmYFTE%252F6I30HVhey%252BSOS0FNU8Pn4ExZSkAAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gi3JUmnmYFTE%2F6I30HVhey%2BSOS0FNU8Pn4ExZSkAAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RZXG3NYVSI2YU&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHYMZIBKXCGNBV6XVXINPOGELVYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2A6CO7KK94GZJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,2.0 out of 5 stars,Paper quality is poor,22 May 2017,Format: Paperback,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1582701733/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,The book was delivered on time. But the paper quality was very poor. The printing is not good. Most of the words were faded. The book size itself was not the usual one.,3 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2A6CO7KK94GZJ%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgn8zHAq27aoKLZ9iCUmCiOJQwfN1EH%252FclQjCCMYAAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,1,1 Comment,Report abuse,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gn8zHAq27aoKLZ9iCUmCiOJQwfN1EH%2FclQjCCMYAAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2A6CO7KK94GZJ&sessionId=262-8731855-4609111,Showing  comments,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AGD2SVO3C5XTH6R2UK5VGPD6PIWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Yogi,https://www.amazon.in/gp/customer-reviews/R3GOC82R5UDRSW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Indeed... The Secret it is..,25 May 2016,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"Anyone who is looking forward to tune their thoughs from negativity to positivity and trust the days to come are really gonna be beautiful... The Secret is much recommended and place ur book rightaway, you will never regret for the choice. I admire amazon's blasting offers for books, where you could save close to 50%.",2 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3GOC82R5UDRSW%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DglGnD1cLbAqwz1m1E%252F%252B%252Fpvji1rP0as8hXNvW3PIAAAABAAAAAFxK3xByYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=glGnD1cLbAqwz1m1E%2F%2B%2Fpvji1rP0as8hXNvW3PIAAAABAAAAAFxK3xByYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3GOC82R5UDRSW&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AE2NKSH7MIQCVZVQP2VR7TZBDFCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Sandeep,https://www.amazon.in/gp/customer-reviews/R3AT7P4SFVHJ84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Awesome book....!!,19 April 2018,Format: Kindle Edition,https://www.amazon.in/Secret-Rhonda-Byrne-ebook/product-reviews/B01MG4DA2L/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"I am immense happy to read this book for free on Kindle. Thanks Amazon Kindle. I have taken plenty of time to read this book.... roughly, 4 months at a slower pace to understand the modest and subtle concepts of the secret. I am excited to read this book again and again. I  found huge change in myself. Thanks to authors.",Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3AT7P4SFVHJ84%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgsd%252Bc1PO%252BpWgnI5xiYfyGHl62ux7926TdUWjQ6gAAAABAAAAAFxK3xJyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gsd%2Bc1PO%2BpWgnI5xiYfyGHl62ux7926TdUWjQ6gAAAABAAAAAFxK3xJyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3AT7P4SFVHJ84&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&pageNumber=5#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AFIGCZXJEZQ2HTN5ZZ2AP3IQOCPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Voracious reader,https://www.amazon.in/gp/customer-reviews/R2A0FGFKH5T6IZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,4.0 out of 5 stars,It depends on You only,22 October 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,This is really a great philosophy to follow.But to follow the idea's mentioned in book requires tremendous discipline of living life as if. Persistent efforts and keeping patience in odd situations test whether it is useful or not. In my Faith..... it gives a new way of life those who are really want to change their life.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2A0FGFKH5T6IZ%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgrKtUU6JjF1xV5VY1KCmVw5U1ec1NwbuGGCNVIMAAAABAAAAAFxK3xJyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=grKtUU6JjF1xV5VY1KCmVw5U1ec1NwbuGGCNVIMAAAABAAAAAFxK3xJyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2A0FGFKH5T6IZ&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&pageNumber=5#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AFG6RGU4GFSGPLJRLGBWZEVJVSDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Yashna,https://www.amazon.in/gp/customer-reviews/RFQHWQ2YLZEAZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,1.0 out of 5 stars,"Very old, wrinkled and smudged paperback version",29 September 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,The details mentioned is hardcover. I received a paperback version. The book was very old. Had wrinkles on the cover. The print was smudged on so many pages inside.,One person found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRFQHWQ2YLZEAZ%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgri9mGorEXA5oTPjciMTCwfLXsldIzDDAbqq94kAAAABAAAAAFxK3xJyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gri9mGorEXA5oTPjciMTCwfLXsldIzDDAbqq94kAAAABAAAAAFxK3xJyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RFQHWQ2YLZEAZ&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&pageNumber=5#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHEITY6Z55O4I6OOSXPRWS26R22A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Shilpa Patrudkar,https://www.amazon.in/gp/customer-reviews/R1JKG2KMKPQF02/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Similar to my thoughts!,30 August 2016,Format: Kindle Edition,https://www.amazon.in/Secret-Rhonda-Byrne-ebook/product-reviews/B002M5E2DW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"Cleared my all doubts form all angles!! Scientific reasons behind everything were really good! Helped me to build useful thought process.I was already using this secret power & really experienced favorable results before I read this book but I was not sure that I was doing right or wrong, because of this I will loose something in future or what like this many confusions cleared!!",One person found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR1JKG2KMKPQF02%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgnR7k2ZUaEcc8dCs1LdHi9g%252FdyRrKOaUUqGZ%252Ba8AAAABAAAAAFxK3xJyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gnR7k2ZUaEcc8dCs1LdHi9g%2FdyRrKOaUUqGZ%2Ba8AAAABAAAAAFxK3xJyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R1JKG2KMKPQF02&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&pageNumber=5#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
